station,year,severity,collision,road_type,lat,lng,fatal,crash_id
Banashankari,2017,Fatal,Right Turn Collision,Two way,12.930331,77.57646,1,312
Banashankari,2017,Grievous Injury,Not Applicable,Two way,12.9379998,77.533704,0,313
Banashankari,2017,Fatal,Not Applicable,Two way,12.926708,77.57358,1,314
Banashankari,2017,Simple Injury,Right Turn Collision,City or Town Road,12.925331,77.565815,0,315
Banashankari,2017,Grievous Injury,Not Applicable,One way,12.92229,77.560365,0,316
Banashankari,2017,Simple Injury,Not Applicable,Two way,12.919412,77.562751,0,317
Banashankari,2017,Simple Injury,Hit and Run,City or Town Road,12.936826,77.533905,0,318
Banashankari,2017,Simple Injury,Not Applicable,Sub Arterial,12.934249,77.541787,0,319
Banashankari,2017,Fatal,Others,Two way,12.930561,77.543499,1,320
Banashankari,2017,Simple Injury,Others,Two way,12.935152,77.561438,0,321
Banashankari,2017,Simple Injury,Not Applicable,Two way,12.932206,77.541118,0,322
Banashankari,2017,Simple Injury,Not Applicable,One way,12.940634,77.547753,0,323
Banashankari,2017,Simple Injury,Not Applicable,Two way,12.91649,77.573684,0,324
Banashankari,2017,Simple Injury,Hit pedestrian,City or Town Road,12.927862,77.573752,0,325
Banashankari,2017,Simple Injury,Hit pedestrian,City or Town Road,12.93736,77.576376,0,326
Banashankari,2017,Damage Only,Not Applicable,Two way,12.915592,77.573597,0,327
Banashankari,2017,Simple Injury,Not Applicable,One way,12.922201,77.560335,0,328
Banashankari,2017,Simple Injury,Not Applicable,Two way,12.947297,77.54901,0,329
Banashankari,2017,Simple Injury,Not Applicable,Two way,12.926556,77.552828,0,330
Banashankari,2017,Simple Injury,Hit and Run,City or Town Road,12.929019,77.567835,0,331
Banashankari,2017,Damage Only,Others,Others,12.932109,77.541195,0,332
Banashankari,2017,Grievous Injury,Not Applicable,Two way,12.915084,77.569211,0,333
Banashankari,2017,Simple Injury,Not Applicable,City or Town Road,12.925757,77.556285,0,334
Banashankari,2017,Fatal,Hit and Run,City or Town Road,12.935225,77.536294,1,335
Banashankari,2017,Simple Injury,Hit and Run,City or Town Road,12.928727,77.567954,0,336
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.931386,77.575957,0,337
Banashankari,2018,Fatal,Not Applicable,Two way,12.933949,77.538896,1,338
Banashankari,2018,Simple Injury,Hit and Run,City or Town Road,12.92307,77.545872,0,339
Banashankari,2018,Simple Injury,Overturning,City or Town Road,12.932341,77.541042,0,340
Banashankari,2018,Simple Injury,Others,City or Town Road,12.925033,77.553394,0,341
Banashankari,2018,Fatal,Others,Two way,12.921713,77.543403,1,342
Banashankari,2018,Simple Injury,Right Turn Collision,City or Town Road,12.933634,77.57372,0,343
Banashankari,2018,Simple Injury,Others,City or Town Road,12.921928,77.560224,0,344
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.92939,77.573672,0,345
Banashankari,2018,Simple Injury,Side impact or Right angle,City or Town Road,12.928011,77.567905,0,346
Banashankari,2018,Simple Injury,Hit and Run,City or Town Road,12.935253,77.536675,0,347
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.931543,77.555206,0,348
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.925688,77.573486,0,349
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.939612,77.54378,0,350
Banashankari,2018,Simple Injury,Overturning,Two way,12.929621,77.572551,0,351
Banashankari,2018,Simple Injury,Others,City or Town Road,12.92532,77.549994,0,352
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.922831,77.543466,0,353
Banashankari,2018,Simple Injury,Overturning,Two way,12.94322,77.544904,0,354
Banashankari,2018,Fatal,Hit pedestrian,City or Town Road,12.935059,77.547289,1,355
Banashankari,2018,Simple Injury,Overturning,Two way,12.921757,77.560205,0,356
Banashankari,2018,Simple Injury,Hit and Run,City or Town Road,12.922259,77.544934,0,357
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.932798,77.608484,0,358
Banashankari,2018,Simple Injury,Right Turn Collision,City or Town Road,12.933587,77.542094,0,359
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.926159,77.548727,0,360
Banashankari,2018,Simple Injury,Hit and Run,City or Town Road,12.917835,77.56447,0,361
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.930523,77.543662,0,362
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.928872,77.573659,0,363
Banashankari,2018,Simple Injury,Not Applicable,City or Town Road,12.93426,77.573855,0,364
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.933355,77.53971,0,365
Banashankari,2018,Simple Injury,Others,City or Town Road,12.933407,77.566477,0,366
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.916584,77.564977,0,367
Banashankari,2018,Damage Only,Not Applicable,City or Town Road,12.926929,77.565749,0,368
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.939646,77.541658,0,369
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.923958,77.553307,0,370
Banashankari,2018,Simple Injury,Others,Two way,12.930595,77.547169,0,371
Banashankari,2018,Damage Only,Not Applicable,Two way,12.929527,77.573063,0,372
Banashankari,2018,Simple Injury,Others,City or Town Road,12.922233,77.560256,0,373
Banashankari,2018,Simple Injury,Others,City or Town Road,12.938488,77.550499,0,374
Banashankari,2018,Simple Injury,Others,City or Town Road,12.917103,77.573478,0,375
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.930576,77.543543,0,376
Banashankari,2018,Simple Injury,Others,Not Applicable,12.92936,77.539951,0,377
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.927218,77.576188,0,378
Banashankari,2018,Simple Injury,Not Applicable,One way,12.917602,77.557839,0,379
Banashankari,2018,Simple Injury,Not Applicable,City or Town Road,12.928333,77.573591,0,380
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.927257,77.536766,0,381
Banashankari,2018,Fatal,Hit pedestrian,City or Town Road,12.917626,77.5642,1,382
Banashankari,2018,Simple Injury,Others,Two way,12.940592,77.54765,0,383
Banashankari,2018,Fatal,Hit bicyclist,Two way,12.919812,77.562834,1,384
Banashankari,2018,Simple Injury,Hit and Run,Two way,12.925693,77.560907,0,385
Banashankari,2018,Damage Only,Others,City or Town Road,12.923605,77.573568,0,386
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.942511,77.547504,0,387
Banashankari,2018,Damage Only,Not Applicable,Two way,12.927911,77.55084,0,388
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.939681,77.547765,0,389
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.938013,77.533921,0,390
Banashankari,2018,Damage Only,Hit and Run,Two way,12.91491,77.565707,0,391
Banashankari,2018,Simple Injury,Others,City or Town Road,12.91408,77.566184,0,392
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.924216,77.566197,0,393
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.917238,77.564654,0,394
Banashankari,2018,Not Applicable,Not Applicable,Two way,12.92859,77.567882,0,395
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.919972,77.562344,0,396
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.935074,77.559113,0,397
Banashankari,2018,Simple Injury,Hit pedestrian,City or Town Road,12.935347,77.54755,0,398
Banashankari,2018,Not Applicable,Hit animal,City or Town Road,12.92089,77.539985,0,399
Banashankari,2018,Simple Injury,Others,City or Town Road,12.91515,77.565387,0,400
Banashankari,2018,Simple Injury,Hit and Run,Two way,12.934234,77.562226,0,401
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.934462,77.559611,0,402
Banashankari,2018,Damage Only,Not Applicable,Two way,12.924651,77.551222,0,403
Banashankari,2018,Simple Injury,Others,City or Town Road,12.938485,77.550526,0,404
Banashankari,2018,Simple Injury,Hit and Run,City or Town Road,12.92994,77.566688,0,405
Banashankari,2018,Simple Injury,Not Applicable,City or Town Road,12.929134,77.554106,0,406
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.925564,77.565411,0,407
Banashankari,2018,Simple Injury,Not Applicable,Two way,12.912264,77.567283,0,408
Banashankari,2018,Simple Injury,Hit and Run,Two way,12.926658,77.549939,0,409
Banashankari,2019,Grievous Injury,Hit bicyclist,Others,12.938082,77.533802,0,410
Banashankari,2019,Damage Only,Vehicle to Vehicle,Two way,12.922708,77.560448,0,411
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.929533,77.534755,0,412
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.938791,77.54876,0,413
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Two way,12.934436,77.546802,0,414
Banashankari,2019,Fatal,Vehicle to Vehicle,Others,12.925368,77.546193,1,415
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.930862,77.554192,0,416
Banashankari,2019,Grievous Injury,Hit pedestrian,Residential Street,12.936465,77.534469,0,417
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.929792,77.571647,0,418
Banashankari,2019,Fatal,Hit pedestrian,Others,12.924135,77.55291,1,419
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.930443,77.543394,0,420
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Residential Street,12.928622,77.557515,0,421
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.930911,77.573637,0,422
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Two way,12.918613,77.564118,0,423
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.936391,77.539713,0,424
Banashankari,2019,Grievous Injury,Hit pedestrian,Others,12.918398,77.555341,0,425
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.922278,77.563436,0,426
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.929914,77.548009,0,427
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.918524,77.556261,0,428
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Two way,12.934202,77.538217,0,429
Banashankari,2019,Grievous Injury,Hit pedestrian,Two way,12.91889,77.555255,0,430
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.943154,77.544405,0,431
Banashankari,2019,Simple Injury,Hit pedestrian,Others,12.920643,77.559969,0,432
Banashankari,2019,Simple Injury,Vehicle to Vehicle,Residential Street,12.92099,77.573587,0,433
Banashankari,2019,Fatal,Hit pedestrian,Two way,12.925364,77.560785,1,434
Banashankari,2019,Grievous Injury,Hit pedestrian,Others,12.934337,77.538201,0,435
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.939816,77.53901,0,436
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.934433,77.539838,0,437
Banashankari,2019,Fatal,Not Applicable,Two way,12.926273,77.57353,1,438
Banashankari,2019,Grievous Injury,Hit pedestrian,Residential Street,12.930436,77.547075,0,439
Banashankari,2019,Grievous Injury,Hit pedestrian,Others,12.935075,77.536976,0,440
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.931386,77.54233,0,441
Banashankari,2019,Simple Injury,Vehicle to Vehicle,Two way,12.923546,77.543477,0,442
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.930212,77.547658,0,443
Banashankari,2019,Grievous Injury,Hit pedestrian,Two way,12.925379,77.57362,0,444
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.927338,77.548239,0,445
Banashankari,2019,Damage Only,Vehicle to Vehicle,Others,12.915509,77.569517,0,446
Banashankari,2019,Grievous Injury,Hit pedestrian,Two way,12.920109,77.562315,0,447
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Two way,12.920908,77.543043,0,448
Banashankari,2019,Simple Injury,Hit pedestrian,Two way,12.933428,77.566068,0,449
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Two way,12.938832,77.539161,0,450
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Two way,12.92943,77.560273,0,451
Banashankari,2019,Grievous Injury,Hit pedestrian,Two way,12.940552,77.547763,0,452
Banashankari,2019,Simple Injury,Hit pedestrian,Two way,12.930305,77.545839,0,453
Banashankari,2019,Grievous Injury,Hit pedestrian,Others,12.935265,77.558597,0,454
Banashankari,2019,Fatal,Vehicle to Vehicle,Others,12.924337,77.551956,1,455
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.928885,77.566307,0,456
Banashankari,2019,Grievous Injury,Hit pedestrian,Service Road,12.926341,77.548382,0,457
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.928311,77.559263,0,458
Banashankari,2019,Grievous Injury,Hit pedestrian,Others,12.92232,77.558507,0,459
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Residential Street,12.929822,77.571145,0,460
Banashankari,2019,Grievous Injury,Hit pedestrian,Others,12.917674,77.564545,0,461
Banashankari,2019,Grievous Injury,Hit pedestrian,Two way,12.923248,77.552883,0,462
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Service Road,12.93214,77.540051,0,463
Banashankari,2019,Grievous Injury,Hit pedestrian,Residential Street,12.929921,77.569491,0,464
Banashankari,2019,Grievous Injury,Hit pedestrian,Residential Street,12.935296,77.536602,0,465
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Service Road,12.921884,77.560159,0,466
Banashankari,2019,Simple Injury,Hit pedestrian,Others,12.921127,77.569561,0,467
Banashankari,2019,Grievous Injury,Vehicle to Vehicle,Others,12.929724,77.572045,0,468
Banashankari,2019,Grievous Injury,Hit pedestrian,Residential Street,12.928555,77.562349,0,469
Banashankari,2019,Grievous Injury,Hit pedestrian,Residential Street,12.929762,77.563933,0,470
Banashankari,2019,Grievous Injury,Hit pedestrian,Residential Street,12.937977,77.545377,0,471
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Two way,12.9238,77.553888,0,472
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.939532,77.552255,0,473
Banashankari,2020,Fatal,Vehicle to Vehicle,Others,12.94068,77.546948,1,474
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.926171,77.548698,0,475
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Two way,12.925288,77.549987,0,476
Banashankari,2020,Simple Injury,Hit pedestrian,Two way,12.92307,77.556145,0,477
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Two way,12.924578,77.54079,0,478
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Two way,12.929973,77.568085,0,479
Banashankari,2020,Simple Injury,Vehicle to Vehicle,Others,12.92308,77.563125,0,480
Banashankari,2020,Grievous Injury,Hit pedestrian,Two way,12.938721,77.550682,0,481
Banashankari,2020,Grievous Injury,Hit pedestrian,Two way,12.923568,77.55427,0,482
Banashankari,2020,Simple Injury,Vehicle to Vehicle,Two way,12.925691,77.560914,0,483
Banashankari,2020,Damage Only,Vehicle to Vehicle,Others,12.923901,77.553319,0,484
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.928496,77.573598,0,485
Banashankari,2020,Fatal,Not Applicable,Others,12.918027,77.56427,1,486
Banashankari,2020,Fatal,Not Applicable,Others,12.936192,77.534766,1,487
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.928861,77.566252,0,488
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Two way,12.932541,77.540958,0,489
Banashankari,2020,Damage Only,Vehicle to Vehicle,Others,12.925368,77.549959,0,490
Banashankari,2020,Fatal,Not Applicable,Others,12.921374,77.561711,1,491
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.92537,77.550013,0,492
Banashankari,2020,Grievous Injury,Hit pedestrian,Others,12.932453,77.567795,0,493
Banashankari,2020,Grievous Injury,Hit pedestrian,Two way,12.940856,77.546589,0,494
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.930334,77.561307,0,495
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Two way,12.94142,77.547377,0,496
Banashankari,2020,Fatal,Hit pedestrian,Others,12.925268,77.573543,1,497
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.927347,77.567994,0,498
Banashankari,2020,Grievous Injury,Hit pedestrian,Two way,12.933916,77.546342,0,499
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Two way,12.921897,77.569852,0,500
Banashankari,2020,Fatal,Vehicle to Vehicle,Others,12.928151,77.53169,1,501
Banashankari,2020,Simple Injury,Vehicle to Vehicle,Two way,12.933941,77.53869,0,502
Banashankari,2020,Damage Only,Vehicle to Vehicle,Service Road,12.931288,77.542532,0,503
Banashankari,2020,Grievous Injury,Hit pedestrian,Others,12.919786,77.558326,0,504
Banashankari,2020,Grievous Injury,Hit pedestrian,Others,12.929012,77.549305,0,505
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Two way,12.927677,77.551408,0,506
Banashankari,2020,Fatal,Vehicle to Vehicle,Others,12.933988,77.539006,1,507
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.928103,77.546248,0,508
Banashankari,2020,Damage Only,Vehicle to Vehicle,Two way,12.917351,77.568782,0,509
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.937172,77.5422,0,510
Banashankari,2020,Grievous Injury,Hit pedestrian,Others,12.929648,77.538621,0,511
Banashankari,2020,Fatal,Not Applicable,Others,12.919762,77.558353,1,512
Banashankari,2020,Grievous Injury,Hit pedestrian,Two way,12.964063,77.57397,0,513
Banashankari,2020,Grievous Injury,Hit pedestrian,Others,12.924796,77.543931,0,514
Banashankari,2020,Grievous Injury,Not Applicable,Others,12.934191,77.541786,0,515
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.933956,77.538705,0,516
Banashankari,2020,Damage Only,Vehicle to Vehicle,Others,12.926749,77.553519,0,517
Banashankari,2020,Fatal,Not Applicable,Others,12.935628,77.535542,1,518
Banashankari,2020,Grievous Injury,Vehicle to Vehicle,Others,12.931338,77.542567,0,519
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Others,12.928232,77.550625,0,520
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Others,12.930942,77.560088,0,521
Banashankari,2021,Simple Injury,Vehicle to Vehicle,Others,12.920506,77.562091,0,522
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Others,12.930062,77.544112,0,523
Banashankari,2021,Damage Only,Not Applicable,Others,12.924687,77.557112,0,524
Banashankari,2021,Damage Only,Vehicle to Vehicle,Others,12.931104,77.573646,0,525
Banashankari,2021,Simple Injury,Vehicle to Vehicle,Others,12.916978,77.564676,0,526
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Others,12.929992,77.567736,0,527
Banashankari,2021,Simple Injury,Hit pedestrian,Service Road,12.924053,77.543803,0,528
Banashankari,2021,Simple Injury,Hit bicyclist,Two way,12.923979,77.553327,0,529
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Others,12.937727,77.533933,0,530
Banashankari,2021,Grievous Injury,Not Applicable,Others,12.922912,77.560367,0,531
Banashankari,2021,Damage Only,Not Applicable,Others,12.923492,77.570121,0,532
Banashankari,2021,Simple Injury,Hit pedestrian,Others,12.92533,77.540638,0,533
Banashankari,2021,Fatal,Not Applicable,Others,12.937327,77.545243,1,534
Banashankari,2021,Fatal,Not Applicable,Two way,12.917225,77.559497,1,535
Banashankari,2021,Grievous Injury,Hit pedestrian,Others,12.929581,77.572909,0,536
Banashankari,2021,Simple Injury,Not Applicable,Others,12.921934,77.542306,0,537
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Residential Street,12.916305,77.570452,0,538
Banashankari,2021,Fatal,Not Applicable,Two way,12.932392,77.556037,1,539
Banashankari,2021,Damage Only,Vehicle to Vehicle,Others,12.92576,77.564521,0,540
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Others,12.923789,77.553893,0,541
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Others,12.928844,77.566255,0,542
Banashankari,2021,Simple Injury,Hit pedestrian,Others,12.933232,77.557577,0,543
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Others,12.936302,77.53475,0,544
Banashankari,2021,Simple Injury,Hit pedestrian,Others,12.924153,77.542213,0,545
Banashankari,2021,Simple Injury,Not Applicable,Two way,12.918964,77.55873,0,546
Banashankari,2021,Fatal,Not Applicable,Service Road,12.933598,77.53946,1,547
Banashankari,2021,Grievous Injury,Vehicle to Vehicle,Two way,12.932633,77.545132,0,548
Banashankari,2021,Grievous Injury,Hit pedestrian,Others,12.916019,77.565072,0,549
